,P25 - u_in,P45 - Do,P46 - Pt_Do,P47 - Pl_Do,P48 - FPI,P50 - nRows,P52 - Stheta
91,2.541200300075019,13.61487246811703,2.2082020505126283,3.2198549637409353,15.407351837959489,4.993498374593649,7.405851462865717
92,0.3164291072768192,14.85440110027507,2.9699924981245314,2.7615903975994,15.978994748687173,1.1037759439859964,9.212303075768942
93,1.3032033008252064,3.466835458864716,2.3209302325581396,3.0914728682170542,16.703675918979744,4.0632658164541136,1.0382595648912227
94,3.096789197299325,6.132626906726681,2.2582645661415355,2.7522380595148785,8.06151537884471,2.315328832208052,2.8087021755438863
95,0.6280420105026256,9.030226306576644,3.138384596149037,2.3097024256064014,17.009752438109526,2.115278819704926,21.74343585896474
96,2.002520630157539,3.0096586646661665,1.9568392098024507,2.34031007751938,14.007501875468867,4.312078019504876,3.3488372093023253
97,4.001432858214554,10.269754938734684,2.9724431107776947,2.771792948237059,23.675918979744935,2.5641410352588148,11.684921230307577
98,4.193473368342085,11.557576894223557,2.415803950987747,1.8225306326581645,9.164291072768192,1.9614903725931483,11.786946736684172
99,2.265821455363841,6.184139784946236,2.5271317829457365,2.4886721680420107,21.852963240810205,1.8852213053263316,12.165041260315078
100,1.374463615903976,9.468085771442862,2.8793198299574896,2.9244061015253813,15.942985746436609,2.6679169792448114,22.535633908477116
101,4.878297074268567,11.496405351337835,3.138034508627157,2.759889972493123,7.921980495123781,4.3345836459114775,19.300825206301575
102,2.068949737434359,15.836365341335334,1.88927231807952,3.2734183545886473,22.474118529632406,2.7504376094023506,2.3405851462865717
103,4.346864216054014,6.4706801700425105,1.9918479619904976,2.2132033008252066,7.273818454613654,1.7526881720430108,11.330832708177045
104,3.2248162040510127,7.121030257564391,1.8619654913728432,3.071067766941735,6.747186796699175,5.184796199049762,3.0427606901725426
105,3.457921980495124,6.493217054263566,2.2075018754688673,3.062140535133784,7.36384096024006,1.2250562640660165,7.039759939984997
106,4.904868717179295,10.636784196049012,2.1563890972743187,3.1399349837459365,12.144036009002251,4.66591647911978,4.051012753188297
107,4.6415678919729935,3.2028319579894973,2.342285571392848,3.183720930232558,7.975993998499625,1.0600150037509377,9.428357089272318
108,3.3528432108027006,11.895630157539385,2.1801950487621906,3.3193298324581146,15.461365341335332,1.5088772193048263,21.371342835708926
109,2.5677719429857464,10.842835708927232,3.1016254063515882,2.4746436609152287,17.522880720180044,5.131032758189547,20.513128282070518
110,2.9699699924981244,4.529288572143036,2.3496374093523382,1.9050012503125782,8.358589647411852,1.935233808452113,6.067516879219804
111,2.273068267066767,5.153882220555139,2.7672918229557393,3.1905226306576644,7.813953488372093,5.049762440610152,7.885971492873218
112,3.234478619654914,6.770098774693674,2.709177294323581,1.9390097524381096,23.33383345836459,3.1167791947986996,20.477119279819956
113,2.585888972243061,9.831895473868467,2.7095273818454615,2.2765441360340084,13.237809452363091,4.743435858964741,4.465116279069767
114,0.8853038259564892,15.03147661915479,1.9207801950487622,3.3282570642660665,13.701425356339085,3.509377344336084,22.133533383345835
115,0.37802700675168793,3.106245311327832,2.4525631407851964,2.905701425356339,17.545386346586646,2.2303075768942238,13.593398349587398
116,0.9964216054013503,12.542760690172543,2.0275568892223057,2.6111027756939236,15.560390097524381,2.5241310327581896,13.635408852213054
117,1.4203600900225057,12.040510127531883,2.3174293573393348,2.9248312078019505,14.768192048012002,5.676169042260565,9.06826706676669
118,2.659564891222806,14.23624656164041,2.080770192548137,2.065691422855714,8.336084021005252,2.5628907226806703,16.630157539384847
119,0.26932483120780193,5.340616404101025,2.0706176544136037,2.935883970992748,16.609152288072018,3.33183295823956,9.410352588147036
120,1.3720480120030007,8.347680670167541,2.9507376844211053,2.0962990747686923,18.360090022505624,3.6019004751187795,5.905476369092273
121,4.819114778694674,11.16479119779945,1.880520130032508,3.425181295323831,11.117779444861215,5.464866216554139,19.312828207051762
122,2.844358589647412,15.56270317579395,2.0482120530132533,1.940285071267817,23.56339084771193,1.6939234808702177,17.674418604651162
123,3.113698424606152,9.445548887221804,1.8735183795948989,2.4083270817704427,18.004501125281323,2.6504126031507877,6.433608402100525
124,0.6932633158289572,4.687046761690422,1.8623155788947237,2.1018254563640912,18.090022505626408,2.565391347836959,12.099024756189046
125,2.4977194298574643,11.068204551137784,1.8409602400600151,3.014953738434609,22.951237809452362,3.2843210802700673,9.434358589647411
126,1.036279069767442,11.74109152288072,2.3863965991497875,2.7428857214303575,20.7231807951988,4.900975243810953,12.309077269317331
127,3.453090772693173,6.126187796949237,1.8129532383095774,3.131007751937984,8.561140285071268,4.1932983245811455,4.2670667666916735
128,4.170525131282821,13.199549887471868,1.9060765191297824,2.5894223555888973,14.502625656414104,3.5731432858214554,11.720930232558139
129,0.8937584396099025,9.168667166791698,2.567741935483871,2.464441110277569,21.470367591897976,5.941235308827207,4.5911477869467365
130,3.5702475618904725,10.923324581145286,1.8353588397099276,2.9822205551387846,8.637659414853713,4.962240560140035,19.88297074268567
131,0.8611477869467367,3.2350275068767194,2.1108777194298574,2.994973743435859,22.92423105776444,4.823455863965991,11.40285071267817
132,2.397471867966992,12.98062015503876,1.948087021755439,2.7212053013253312,14.273068267066767,5.833708427106776,6.427606901725431
133,3.59198799699925,4.406945486371593,1.8514628657164292,2.637034258564641,19.723930982745685,5.626156539134784,21.245311327831956
134,2.7259939984996246,7.233714678669668,2.960890222555639,1.811477869467367,14.003000750187548,5.419854963740935,0.20405101275318827
135,0.30797449362340584,3.3863465866466615,2.280320080020005,2.9069767441860463,20.858214553638412,5.397349337334334,12.363090772693173
136,2.8081245311327834,6.032820705176293,2.0877719429857464,2.4618904726181547,10.244561140285072,5.341085271317829,15.657914478619654
137,0.952940735183796,14.686984246061517,2.0450612653163294,2.42448112028007,11.581395348837209,4.547136784196049,2.892723180795199
138,0.7210427606901726,13.286477869467367,2.0506626656664166,2.370492623155789,21.060765191297826,4.805951487871968,18.44861215303826
139,4.657269317329332,9.00768942235559,1.8,2.5936734183545886,10.613653413353338,5.009752438109527,11.45086271567892
140,3.4470517629407356,7.014784946236559,2.614653663415854,1.9619654913728433,23.005251312828207,2.811702925731433,7.651912978244562
141,2.787591897974494,5.202175543885971,2.366791697924481,2.4440360090022506,18.184546136534134,5.669917479369842,12.189047261815455
142,1.135318829707427,5.292323080770192,3.0214553638409605,3.2173043260815204,21.033758439609905,1.7176794198549639,5.965491372843211
143,4.152408102025507,4.526069017254313,2.9745436359089776,2.9367341835458864,19.179294823705924,4.1820455113778445,18.910727681920477
144,3.930172543135784,14.239466116529133,2.6269067266816704,2.982645661415354,12.193548387096776,1.697674418604651,13.353338334583647
145,1.0604351087771944,13.1898912228057,3.0466616654163543,2.699099774943736,12.666166541635409,4.707176794198549,23.04576144036009
146,2.8576444111027755,13.180232558139535,2.562490622655664,2.6323580895223806,21.93848462115529,2.4478619654913727,4.369092273068267
147,1.7754538634658665,10.804201050262565,2.024056014003501,3.451112778194549,12.463615903975995,1.4326081520380094,7.555888972243061
148,2.833488372093023,7.5202550637659416,2.214153538384596,2.2106526631657917,11.824456114028507,5.821205301325332,9.002250562640661
149,2.732033008252063,7.159664916229057,3.0127031757939484,2.6446861715428858,15.27231807951988,4.682170542635658,6.691672918229557
150,0.33575393848462115,15.813828457114278,2.8593648412103025,2.1689922480620156,6.454613653413354,4.149537384346086,11.996999249812454
151,0.8526931732933234,3.424981245311328,2.3163790947736933,2.428307076769192,14.86721680420105,2.8854713678419603,6.40960240060015
152,3.6680795198799703,13.064328582145537,2.8558639659914977,2.182170542635659,8.889722430607652,3.008002000500125,12.795198799699925
153,0.9831357839459866,14.432639409852463,2.3237309327331834,2.0886471617904476,6.909227306826707,3.358089522380595,10.124531132783197
154,2.97721680420105,7.101712928232058,2.324081020255064,2.8474618654663666,7.062265566391598,1.730182545636409,5.317329332333083
155,1.1147861965491375,3.1867341835458864,2.77534383595899,2.232333083270818,16.79819954988747,3.211802950737684,15.85596399099775
156,4.003848462115529,6.2742873218304585,3.1446861715428858,3.189672418104526,19.51237809452363,2.5403850962740684,22.241560390097526
157,2.803293323330833,8.666416604151038,3.1338334583645913,2.9605401350337583,20.633158289572393,5.12353088272068,15.705926481620406
158,0.799549887471868,12.12421855463866,2.8873718429607402,3.357164291072768,22.456114028507127,3.1717929482370595,14.2655663915979
159,4.749062265566391,8.901444111027757,3.138734683670918,3.147586896724181,23.117779444861213,1.8014503625906477,2.700675168792198
160,1.43847711927982,9.793260815203801,3.0886721680420104,3.3996749187296826,9.371342835708926,3.7356839209802453,1.0562640660165041
161,0.4529107276819205,12.710177544386097,2.397249312328082,1.9955488872218055,17.716429107276817,4.854713678419605,1.6804201050262566
162,3.9905626406601655,10.179607401850461,2.089522380595149,2.066541635408852,19.980495123780948,4.479619904976244,8.51012753188297
163,2.0725731432858217,7.797136784196049,3.0403600900225056,2.242960740185046,22.681170292573142,4.4733683420855215,7.219804951237809
164,3.378207051762941,15.29869967491873,1.9134283570892723,1.982370592648162,20.192048012003,2.4778694673668413,16.768192048012004
165,4.090810202550638,7.53313328332083,2.483370842710678,2.2370092523130785,11.428357089272318,4.079519879969992,5.809452363090772
166,3.7767816954238556,7.729526131532883,2.6524631157789447,3.426031507876969,14.219054763690922,2.2503125781445363,11.702925731432858
167,4.94834958739685,4.870561390347587,2.9766441610402605,2.337334333583396,18.04051012753188,2.579144786196549,0.5641410352588146
168,2.311717929482371,14.216929232308077,3.139084771192798,2.51375343835959,21.200300075018756,1.4951237809452362,12.7231807951988
169,3.1426856714178544,5.137784446111528,2.8744186046511633,2.403225806451613,13.444861215303828,4.103275818954739,9.452363090772693
170,4.523203300825206,10.289072268067017,1.8266066516629158,2.215328832208052,8.066016504126031,1.6451612903225805,0.4381095273818455
171,3.986939234808702,11.457770692673169,2.7784946236559143,1.9985246311577896,7.570892723180796,5.829957489372343,18.08252063015754
172,3.724846211552888,10.64644286071518,2.4354088522130533,2.1341335333833458,18.27906976744186,3.2868217054263567,4.477119279819955
173,5.044973743435859,11.187328082020505,2.6167541885471373,2.756064016004001,18.46361590397599,5.592398099524882,0.7861965491372842
174,1.2452288072018005,12.855057514378595,2.943735933983496,2.245511377844461,8.228057014253563,3.6294073518379597,0.5341335333833458
175,2.3322505626406604,3.141660415103776,2.825406351587897,2.6880470117529383,7.201800450112528,4.792198049512378,2.2445611402850716
176,0.4879369842460615,4.245967741935484,1.9277819454863716,2.7271567891972994,9.308327081770443,5.612403100775194,18.208552138034506
177,1.0121230307576896,14.712740685171292,2.070267566891723,3.330382595648912,23.248312078019502,2.0340085021255314,4.375093773443361
178,2.084651162790698,12.079144786196549,1.869317329332333,2.126481620405101,23.70742685671418,5.3648412103025755,5.227306826706677
179,3.319024756189047,10.800981495373843,2.793198299574894,3.1811702925731433,21.591897974493623,3.744436109027257,12.033008252063015
180,2.4264591147786945,12.240122530632659,2.605551387846962,3.300200050012503,16.307576894223555,5.433608402100525,11.954988747186796
181,4.40966991747937,13.495748937234309,1.9886971742935735,3.4549387346836706,17.225806451612904,2.169042260565141,16.92423105776444
182,3.4772468117029254,6.7861965491372835,2.5470867716929235,1.9092523130782697,10.343585896474117,1.2550637659414854,15.58589647411853
183,1.2718004501125282,12.806764191047762,2.4259564891222807,2.5775193798449614,22.10502625656414,5.686171542885721,0.3300825206301575
184,1.0906301575393849,5.8171105276319075,2.121380345086272,2.5787946986746686,21.23630907726932,1.8777194298574642,17.16429107276819
185,3.1668417104276068,7.504157289322331,2.0370092523130783,2.441910477619405,21.128282070517628,4.593398349587397,7.585896474118529
186,2.294808702175544,11.225962740685171,2.3401850462615656,2.1749437359339834,11.536384096024005,4.620905226306577,23.579894973743436
187,3.042438109527382,9.622624406101526,2.872668167041761,2.1128782195548887,11.630907726931733,2.59039759939985,7.765941485371343
188,4.011095273818455,7.455863965991497,2.7340335083770944,3.018779694923731,17.500375093773442,4.774693673418355,15.249812453113277
189,1.304411102775694,10.807420605151288,2.4137034258564642,1.88927231807952,10.577644411102776,4.702175543885971,2.1005251312828204
190,2.6064216054013505,13.83702175543886,1.9032758189547387,2.410027506876719,6.094523630907727,4.622155538884721,9.49437359339835
191,0.8732258064516129,4.104307326831708,2.397949487371843,3.2028507126781696,7.278319579894974,2.266566641660415,9.14628657164291
192,1.978364591147787,3.35415103775944,2.184046011502876,2.420655163790948,22.64516129032258,5.58364591147787,15.987996999249813
193,0.5265866466616653,5.195736434108527,3.0785196299074773,2.804101025256314,7.77344336084021,2.7829457364341086,20.609152288072018
194,0.994006001500375,4.545386346586646,2.1871967991998,2.5490372593148285,9.092273068267067,5.736184046011503,5.983495873968492
195,4.151200300075018,12.204707426856714,2.856914228557139,2.8772193048262062,16.456114028507127,3.854463615903976,17.248312078019502
196,0.9336159039759939,12.661884221055264,2.8898224556139036,3.015803950987747,23.806451612903224,3.5743935983996,18.88072018004501
197,2.298432108027007,11.953582145536384,2.1497374343585895,3.0073018254563637,14.435108777194298,5.198549637409352,17.69242310577644
198,1.1244486121530382,6.789416104026007,2.0303575893973496,2.3658164541135283,9.29482370592648,5.343585896474119,10.442610652663166
199,3.413233308327082,5.823549637409352,2.4032008002000502,3.1276069017254313,17.97299324831208,5.633658414603651,4.363090772693173
200,1.8261815453863466,6.229213553388347,2.527481870467617,2.7539384846211554,22.249062265566394,1.8877219304826207,5.107276819204801
201,1.0193698424606152,6.24853088272068,2.964041010252563,2.8287571892973244,16.24006001500375,2.8667166791697927,2.406601650412603
202,0.3514553638409602,10.02828832208052,2.4438109527381844,2.418954738684671,22.40210052513128,1.8077019254813704,22.82370592648162
203,4.869842460615154,14.645130032508128,3.054363590897725,2.7747686921730432,9.569392348087021,2.294073518379595,10.316579144786196
204,4.577554388597149,12.188609652413103,2.267716929232308,2.7241810452613153,23.392348087021755,2.6379094773693423,14.77569392348087
205,2.636616654163541,11.019911227806952,2.804051012753188,2.22128032008002,8.556639159789947,3.558139534883721,7.801950487621905
206,3.5315978994748685,6.667073018254563,3.1345336334083522,2.0882220555138784,6.5536384096024,3.8582145536384096,6.205551387846962
207,4.703165791447862,14.410102525631407,2.4130032508127033,2.524806201550388,12.364591147786946,3.273068267066767,4.573143285821455
208,2.2392498124531137,8.43460865216304,2.1434358589647413,3.153538384596149,6.639159789947487,3.631907976994249,13.76144036009002
209,1.597906976744186,6.8666854213553385,1.8315078769692423,2.773493373343336,6.531132783195799,1.7501875468867216,23.891972993248313
210,3.674118529632408,4.796511627906977,3.085171292823206,3.490647661915479,14.885221305326331,4.607151787946987,20.669167291822955
211,1.2041635408852214,5.118467116779195,2.0975743935984,3.208377094273568,10.523630907726933,4.428357089272318,1.2783195798949738
212,4.169317329332333,12.629688672168042,2.540785196299075,2.573693423355839,14.916729182295574,3.0442610652663165,18.622655663915978
213,4.642775693923481,5.662571892973244,1.8798199549887473,2.5209802450612653,9.407351837959489,3.6106526631657916,10.898724681170293
214,2.512213053263316,14.744936234058514,2.285571392848212,3.070217554388597,6.2250562640660165,5.484871217804451,1.4403600900225055
215,1.2126181545386348,5.4629594898724685,2.2463615903975995,1.9037259314828707,20.111027756939237,3.690672668167042,21.23330832708177
216,1.3660090022505627,5.099149787446862,3.0662665666416604,2.1184046011502877,21.371342835708926,4.425856464116029,11.408852213053263
217,0.6763540885221306,3.734058514628657,2.074818704676169,3.0859464866216553,10.75768942235559,4.0320080020005005,1.9204801200300075
218,0.547119279819955,9.654819954988746,1.8056014003500875,1.8403850962740687,18.067516879219806,2.3815953988497123,20.34508627156789
219,3.5509227306826707,3.0837084271067767,2.2971242810702677,2.8874218554638658,12.990247561890474,4.204551137784446,18.652663165791445
220,0.6799774943735934,5.704426106526632,2.866366591647912,3.22240560140035,22.726181545386346,3.4481120280070017,22.175543885971493
221,3.386661665416354,14.950987746936734,2.2957239309827457,1.92880720180045,21.321830457614404,1.4788697174293572,13.071267816954238
222,2.054456114028507,10.582051762940734,2.5701925481370345,2.7845461365341335,18.054013503375845,4.348337084271068,16.49212303075769
223,1.403450862715679,14.683764691172794,2.8866716679169793,2.098424606151538,8.57014253563391,1.0675168792198049,8.150037509377345
224,1.281462865716429,14.139659914978745,2.3272318079519883,3.1820205051262818,8.156039009752437,3.5431357839459867,9.248312078019504
225,1.151020255063766,4.60977744436109,3.1768942235558892,2.1507126781695423,13.813953488372093,4.060765191297825,21.443360840210055
226,4.6101650412603155,7.111371592898225,3.11807951987997,2.9392848212053013,20.02100525131283,1.24256064016004,6.985746436609153
227,3.5448837209302324,6.158383345836459,2.5428857214303577,2.2527381845461365,18.92723180795199,1.7189297324331083,21.82145536384096
228,3.576286571642911,9.770723930982747,1.9799449862465617,2.077169292323081,20.07051762940735,3.2418104526131533,21.905476369092273
229,4.131875468867217,6.039259814953739,2.158839709927482,3.118679669917479,8.129032258064516,5.081020255063766,23.051762940735184
